2017	1	16	2	14	25.914	48.065	-129.120	2.990	0.858	2.273	0.006	0.000	508677
2017	1	16	2	14	31.638	48.028	-129.192	3.000	0.930	3.910	0.006	0.000	508678
2017	1	16	3	16	23.816	47.941	-129.096	1.229	0.358	0.243	0.280	0.000	508679
2017	1	16	5	33	59.392	47.957	-129.088	2.010	0.253	0.882	0.006	0.000	508681
2017	1	16	9	53	34.707	47.915	-129.109	2.000	0.271	3.131	0.006	0.000	508683
2017	1	16	12	9	58.421	47.966	-129.090	0.611	0.460	0.402	0.550	0.000	508684
2017	1	16	12	34	32.761	47.977	-129.096	0.410	0.443	0.698	0.617	0.000	508685
2017	1	16	12	35	40.159	47.943	-129.083	1.990	0.000	18.996	0.006	0.000	508686
2017	1	17	10	38	57.047	47.898	-129.002	2.990	0.560	1.180	0.006	0.000	508687
2017	1	17	11	7	7.944	47.966	-129.095	1.200	0.424	0.462	0.913	0.000	508688
2017	1	17	11	50	31.357	47.944	-129.096	1.488	0.626	0.312	0.282	0.000	508689
2017	1	17	11	51	56.214	47.956	-129.090	1.990	0.541	0.274	0.006	0.000	508690
2017	1	17	12	26	1.541	47.944	-129.104	0.787	0.169	0.243	0.307	0.000	508691
2017	1	17	16	44	46.238	47.708	-129.254	3.009	1.133	2.627	0.006	0.000	508692
2017	1	18	1	33	17.231	47.614	-128.963	3.010	1.482	5.511	0.006	0.000	508693
2017	1	18	6	5	52.538	47.752	-128.677	2.991	1.940	2.954	0.006	0.000	508694
2017	1	18	6	42	51.036	47.855	-129.002	2.990	0.766	3.263	0.006	0.000	508695
2017	1	18	6	53	6.398	48.316	-129.198	2.991	1.563	26.309	0.006	0.000	508696
2017	1	18	9	24	1.183	47.970	-129.093	0.791	0.721	1.457	1.115	0.000	508698
2017	1	18	17	14	21.937	47.750	-129.590	3.008	1.291	3.311	0.006	0.000	508701
2017	1	18	17	14	41.940	47.933	-129.093	1.990	0.611	0.578	0.006	0.000	508702
2017	1	18	17	14	38.550	47.724	-128.581	3.010	1.491	2.540	0.006	0.000	508703
2017	1	18	17	53	16.029	47.974	-129.099	1.366	0.541	1.004	0.950	0.000	508705
2017	1	19	5	42	7.824	47.943	-129.101	1.114	0.094	0.297	0.378	0.000	508706
2017	1	19	8	53	4.801	47.957	-129.095	2.034	0.275	0.469	0.847	0.000	508707
2017	1	19	9	27	38.240	47.825	-129.421	3.010	1.766	1.435	0.006	0.000	508708
2017	1	19	9	42	58.764	47.704	-129.302	2.991	1.521	3.058	0.006	0.000	508709
2017	1	19	11	18	21.740	47.932	-129.102	1.409	0.022	1.536	1.672	0.000	508710
2017	1	19	15	20	15.238	47.915	-129.037	2.991	0.796	1.031	0.006	0.000	508712
2017	1	19	17	26	29.854	47.962	-129.101	1.200	0.305	0.434	0.846	0.000	508713
2017	1	19	20	40	46.110	47.944	-129.122	1.409	0.269	1.535	1.145	0.000	508714
2017	1	19	20	42	7.473	48.033	-129.109	3.010	0.781	5.279	0.006	0.000	508715
2017	1	19	20	44	38.901	47.941	-129.099	0.841	0.102	0.528	0.407	0.000	508716
2017	1	19	20	51	46.345	47.940	-129.098	1.344	0.235	0.322	0.420	0.000	508717
2017	1	19	22	13	32.793	47.942	-129.094	1.341	0.192	0.250	0.295	0.000	508718
2017	1	20	3	34	37.352	47.805	-129.376	3.000	1.512	1.625	0.006	0.000	508719
2017	1	20	5	17	30.884	47.942	-129.092	1.049	0.499	0.417	0.361	0.000	508720
2017	1	20	5	20	14.860	47.964	-129.094	1.718	0.827	0.237	0.519	0.000	508721
2017	1	20	6	44	6.648	48.055	-129.112	3.010	1.617	0.815	0.006	0.000	508722
2017	1	20	8	52	7.030	48.065	-129.116	3.010	1.506	0.796	0.006	0.000	508723
2017	1	20	11	34	18.086	47.956	-129.093	2.027	0.345	0.323	0.743	0.000	508724
2017	1	20	12	7	25.138	47.979	-129.091	1.990	0.565	0.501	0.006	0.000	508725
2017	1	20	12	50	28.255	47.913	-129.144	2.010	0.536	1.323	0.006	0.000	508726
2017	1	20	19	21	10.877	47.962	-129.082	2.099	0.373	0.714	0.884	0.000	508727
2017	1	20	22	43	12.961	47.975	-129.150	2.990	0.576	0.768	0.006	0.000	508728
2017	1	20	23	7	14.391	47.930	-129.074	2.990	0.278	0.854	0.006	0.000	508729
2017	1	20	23	10	52.672	47.927	-129.070	1.991	0.000	19.189	0.006	0.000	508730
2017	1	20	23	44	33.368	48.041	-129.061	3.010	1.000	4.443	0.006	0.000	508731
2017	1	20	23	44	58.660	48.024	-129.058	3.009	0.778	3.875	0.006	0.000	508732
2017	1	21	0	34	34.621	47.962	-129.028	2.990	0.660	1.781	0.006	0.000	508733
